Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
11.241411,23.20.239.12,192.168.137.233,HTTP,1095,80,57017,Botnet,0.699538785
12.07061,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.993563929
13.993085,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.589863214
107.265,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.08616786
13.783072,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.121441022
121.458251,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.482173922
9.165782,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.622576217
121.01486,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.919955789
3.569455,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.323404583
52.030115,192.168.137.87,172.217.167.132,TLSv1.2,696,40652,443,Normal,0.87072828
97.43449,192.168.137.233,183.36.108.251,TCP,74,56129,80,Botnet,0.480687428
14.210305,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.160638628
13.357341,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.913633345
58.549466,183.36.108.251,192.168.137.87,TCP,54,80,44002,Normal,0.935863702
6.670664,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.868964045
52.31458,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.781126439
11.006572,192.168.137.87,183.36.108.251,TCP,54,43960,80,Normal,0.998434485
44.21899,192.168.137.87,183.36.108.251,HTTP,535,33566,80,Normal,0.591950343
41.996644,103.102.166.240,192.168.137.87,TCP,74,443,48261,Normal,0.902865819
9.198711,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.402624638
60.607012,192.168.137.233,172.217.26.173,TCP,94,51407,443,Botnet,0.594202078
60.310081,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.081173046
8.576899,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.531035011
48.234896,192.168.137.87,103.102.166.224,TLSv1.2,400,53196,443,Normal,0.425172637
4.089161,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.920674985
23.777829,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.43085408
1.173165,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.553468596
4.407116,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.220368343
113.202191,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.826173062
120.885681,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.310319622
12.430953,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.252694995
1.589825,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.078560795
13.092769,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.567209523
41.965111,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.70374925
121.384622,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.668501379
0.399344,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.567658288
59.678295,192.168.137.87,203.205.235.145,HTTP,270,49362,80,Normal,0.863445054
33.640746,192.168.137.233,183.36.108.251,TCP,66,55972,80,Botnet,0.823808413
9.384293,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.352228038
6.374619,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.029619663
5.156426,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015452638
1.680168,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.919812563
9.671902,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.935455984
104.254258,192.168.137.233,183.36.108.251,HTTP,1001,56028,80,Botnet,0.54901299
10.153317,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.672855838
10.638618,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.893141389
4.662873,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.161226489
6.500577,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.609385761
8.440763,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.325703322
66.325661,192.168.137.233,23.20.239.12,TCP,66,53392,80,Botnet,0.735498262
60.370933,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.510799449
41.496247,192.168.137.233,183.36.108.251,TCP,74,56082,80,Botnet,0.517511526
12.757107,192.168.137.233,23.20.239.12,TCP,66,53392,80,Botnet,0.565932364
53.597153,192.168.137.233,183.36.108.251,TCP,66,56096,80,Botnet,0.247715553
8.764376,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.592521677
88.048522,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.157524412
9.395388,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.259583622
38.709463,192.168.137.233,183.36.108.251,TCP,54,56074,80,Botnet,0.553971638
7.500755,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.858628569
110.536424,192.168.137.233,183.36.108.251,HTTP,1001,56137,80,Botnet,0.831417813
11.176639,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.271642466
125.814536,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.74737377
0.206657,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.020456856
2.950732,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.612973336
40.260325,192.168.137.87,216.58.200.142,TLSv1.2,189,41469,443,Normal,0.905321487
111.097719,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.224803768
117.029932,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.278981364
3.944555,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.663884645
2.572547,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.671111902
3.295915,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.380896936
0.27728,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.451471296
9.48713,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.196182613
88.040611,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.08783185
12.604897,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.798461118
158.903137,172.217.163.34,192.168.137.87,TCP,129,443,43350,Normal,0.055875586
12.646632,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.921651964
5.078341,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.364801083
4.363695,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.259228334
82.444123,192.168.137.233,183.36.108.251,TCP,54,56015,80,Botnet,0.013764778
120.822532,192.168.137.87,192.229.237.96,TLSv1.2,169,44123,443,Normal,0.112800564
5.827305,192.168.137.233,23.20.239.12,TCP,66,55680,80,Botnet,0.170053631
10.217146,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.54373665
1.540447,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.282452601
116.584055,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.203681093
60.492112,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.160367273
9.637962,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.541465336
13.313687,23.20.239.12,192.168.137.233,TCP,54,80,59142,Botnet,0.427151906
120.976855,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.318037707
51.228724,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.326581045
128.897655,183.36.108.251,192.168.137.233,TCP,74,80,56142,Botnet,0.653627893
42.355162,192.168.137.233,183.36.108.251,TCP,66,56083,80,Botnet,0.945308525
13.938787,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.618825514
88.382855,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.9769395
87.122642,192.168.137.87,216.58.196.170,TCP,66,34509,443,Normal,0.773229632
1.099173,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.101316834
126.965461,104.244.42.198,192.168.137.87,TCP,1434,443,58299,Normal,0.378451415
5.358029,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.65638543
87.872237,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.625461193
138.922135,172.217.163.112,192.168.137.87,TCP,66,443,52001,Normal,0.066329558
116.05744,172.217.167.132,192.168.137.87,TCP,112,443,40652,Normal,0.982773041
60.305198,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.819808918
5.662593,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.978106342
7.832721,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.568164336
36.59026,203.205.235.145,192.168.137.87,TCP,54,80,44781,Normal,0.400510956
3.442842,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.906333273
9.755996,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.527481626
5.09288,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.45313612
3.196134,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.701434014
10.088962,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.89591917
148.783167,192.168.137.233,23.20.239.12,TCP,326,36656,80,Botnet,0.596022137
108.796579,192.168.137.87,183.36.108.251,TCP,66,44053,80,Normal,0.080878712
7.332333,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.351138168
0.123623,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.575167968
111.150106,172.217.167.132,192.168.137.87,TLSv1.2,1279,443,40652,Normal,0.509349526
117.040966,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.729372092
40.378154,172.217.166.97,192.168.137.87,TLSv1.2,112,443,55780,Normal,0.706661892
121.148292,192.168.137.87,192.229.237.96,TCP,78,44123,443,Normal,0.839222939
1.803745,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.80378408
3.571824,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.696620758
10.085471,183.36.108.251,192.168.137.87,TCP,66,80,43960,Normal,0.137037617
18.840857,192.168.137.233,31.13.79.18,TCP,66,44363,443,Botnet,0.526727502
3.134369,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.237010648
6.019457,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.917683698
4.071319,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.727546202
129.317496,192.168.137.87,192.229.237.96,TCP,66,44116,443,Normal,0.224837866
36.350465,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.648628966
49.52653,192.168.137.233,183.36.108.251,HTTP,989,55993,80,Botnet,0.068996708
10.609146,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.558331666
3.100114,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.619707424
3.238462,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.973497807
0.892946,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.337069285
109.853115,216.58.200.142,192.168.137.87,TCP,66,443,41469,Normal,0.295062776
4.696613,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.531703708
5.327569,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.292139061
56.327128,192.168.137.233,183.36.108.251,TCP,54,56079,80,Botnet,0.301243634
7.051552,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.576313563
110.777353,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.786383939
4.440761,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.3480872
24.309025,192.168.137.233,183.36.108.251,TCP,74,55962,80,Botnet,0.426869063
10.236221,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.394867392
41.223794,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.893438947
12.317279,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.497781722
1.449429,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.332787101
0.066048,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.644957679
194.195764,172.217.163.200,192.168.137.87,TCP,129,443,39461,Normal,0.923460227
54.165493,192.168.137.87,183.36.108.251,TCP,54,43998,80,Normal,0.755182927
10.320153,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.76439545
59.842877,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.278683952
116.776886,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.592142353
1.879593,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.173040498
0.099781,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.625578137
34.525574,192.168.137.233,23.20.239.12,TCP,66,39369,80,Botnet,0.677539359
13.425307,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.877347365
125.916581,192.168.137.87,172.217.166.110,TLSv1.2,375,34325,443,Normal,0.482511986
60.722303,172.217.26.173,192.168.137.233,TCP,1434,443,51407,Botnet,0.638330836
113.183426,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.824932061
38.209109,192.168.137.87,172.217.167.132,TLSv1.2,647,40652,443,Normal,0.249689413
116.611445,192.168.137.87,192.229.237.96,TCP,66,44116,443,Normal,0.442147061
4.389426,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.108567104
12.675719,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64689946
54.481328,192.168.137.87,172.217.166.97,TCP,66,55796,443,Normal,0.002198441
2.096864,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.138652351
2.657953,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.373652532
11.13897,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.216614692
120.974592,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.229080393
13.853629,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.820562448
10.175004,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.739770256
1.342189,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.20280671
32.628997,192.168.137.233,183.36.108.251,TCP,54,56071,80,Botnet,0.452024426
6.966599,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.822075751
88.51916,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.63464434
11.144242,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.961131477
14.187478,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.319206169
4.712267,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.22953294
10.189873,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.253119759
4.236536,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.959973306
4.148514,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.008277565
7.798656,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.297918491
2.979539,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.531304911
7.754211,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.784492144
120.825668,192.168.137.87,192.229.237.96,TLSv1.2,165,44123,443,Normal,0.659393157
3.485181,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.642552186
77.510863,192.168.137.87,183.36.108.251,TCP,54,44018,80,Normal,0.242836445
114.956527,192.168.137.87,172.217.166.97,TCP,66,55796,443,Normal,0.556662471
88.182446,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.668222639
60.494809,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.825519784
9.667988,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.35584385
115.29796,192.168.137.87,172.217.167.132,TLSv1.2,233,40652,443,Normal,0.474568066
0.081988,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.076946357
9.378891,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.135312102
15.174306,192.168.137.87,172.217.160.130,TLSv1.2,292,35137,443,Normal,0.900768037
1.201303,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.624143626
1.917411,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.815605811
4.342152,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.656620261
40.924486,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.026513613
10.049714,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.909074746
9.380163,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.575499496
2.09196,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648128225
13.401766,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.215092359
3.17203,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.668429661
1.107175,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.041791149
42.035794,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.501895919
31.184673,192.168.137.233,183.36.108.251,TCP,54,56068,80,Botnet,0.495789042
5.185882,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.790141842
88.543828,192.168.137.233,216.58.196.162,TCP,66,55602,443,Botnet,0.44117184
3.970175,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.481043323
1.95575,192.168.137.233,183.36.108.251,TCP,54,55937,80,Botnet,0.768637415
7.115781,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.439364632
0.610107,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.414216631
8.458962,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.913144028
6.647908,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.364717225
12.041836,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.736455593
47.894237,183.36.108.251,192.168.137.87,TCP,66,80,43988,Normal,0.548845113
9.473545,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.942473671
116.395509,192.168.137.233,183.36.108.251,TCP,54,56131,80,Botnet,0.999791672
0.374301,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.453577602
5.048964,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.249129645
1.640932,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.155347434
9.415466,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.405716183
10.42655,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.566120553
12.467896,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.102051906
11.920597,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.869167822
3.97005,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.595020907
113.472607,192.168.137.87,172.217.167.132,TCP,94,40652,443,Normal,0.384121798
64.674171,192.168.137.233,23.20.239.12,TCP,66,49508,80,Botnet,0.227722047
7.197041,183.36.108.251,192.168.137.233,TCP,66,80,55942,Botnet,0.668057482
60.731966,192.168.137.233,172.217.26.173,TCP,94,51407,443,Botnet,0.380945472
4.687759,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.581044453
126.112591,192.168.137.87,192.168.137.1,DNS,71,20475,53,Normal,0.572069569
0.917652,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.470393725
115.20397,192.168.137.87,104.244.42.198,TCP,66,58299,443,Normal,0.429618831
72.293436,183.36.108.251,192.168.137.87,HTTP,1095,80,44013,Normal,0.919903451
5.874936,192.168.137.233,183.36.108.251,TCP,54,55939,80,Botnet,0.830752503
43.642909,192.168.137.233,183.36.108.251,TCP,66,55981,80,Botnet,0.553502563
41.998548,192.168.137.87,103.102.166.240,TLSv1.2,283,48261,443,Normal,0.756190741
58.468945,192.168.137.233,23.20.239.12,TCP,66,42341,80,Botnet,0.593387195
8.636524,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.570254893
61.153973,183.36.108.251,192.168.137.233,TCP,54,80,56002,Botnet,0.961652738
4.069681,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.961101845
37.447751,192.168.137.233,183.36.108.251,TCP,54,56074,80,Botnet,0.100265493
14.169172,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.685931799
103.723268,192.168.137.1,192.168.137.233,DNS,159,53,14763,Botnet,0.559918567
4.622739,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.538404511
2.913662,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.335316655
88.459376,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.022769207
2.904602,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.31956957
47.773846,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.028197284
24.477515,192.168.137.87,183.36.108.251,TCP,66,35810,80,Normal,0.987526752
13.713901,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.574887693
9.457041,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.807947888
73.173654,183.36.108.251,192.168.137.87,TCP,54,80,44014,Normal,0.059564051
9.43037,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.011796129
92.862155,192.168.137.233,8.8.8.8,DNS,89,64849,53,Botnet,0.309012965
120.964955,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.143398008
116.719473,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.823241175
12.60711,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.476643479
72.761829,183.36.108.251,192.168.137.87,TCP,66,80,44014,Normal,0.642871961
118.536836,23.20.239.12,192.168.137.233,TCP,54,80,36372,Botnet,0.791530142
56.778684,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.67002261
